title,date,keywords,abstract,multilingual_abstract,source_file
"국제 항공운송업과 해상운송업의 ESG 활동에 대한 빅데이터 비교 연구:TF-IDF, 토픽모델링과 SASB 표준을 중심으로",2025,"['ESG 전략', '항공운송업', '해상운송업', '지속가능경영보고서', 'TF-IDF', '토픽모델링', 'SASB', 'ESG strategy', 'Sustainability report', 'Air freight', 'Maritime transport', 'TF-IDF', 'Topic modeling', 'SASB standards']","본 연구는 국제 항공운송업과 해상운송업의 ESG 전략의 차이점을 규명하기 위해 빅데이터 분석방법을 이용하여 최근 영문 지속가능경영보고서를 비교 분석한 것이다. 국제항공사 22곳과 국제해운사 17곳의 보고서를 수집하여, TF-IDF와 LDA 토픽모델링 기법을 적용하고, SASB Materiality Map 기준에 따라 ESG 항목의 이행 수준을 정량 분석하였다. 분석 결과, 항공운송업은 emission, aviation, fuel 등 기후대응전략에 초점을 둔 반면, 해상운송업은 ship, report, crew 등 운영관리에 중점을 둔 것으로 나타났다. 또한 항공운송업은 자원기반관점에 따라 내부 역량을 활용한 ESG 전략을, 해상운송업은 제도이론 관점에서 외부 규제에 대응하는 전략을 보였다. 본 연구는 ESG 비정형 데이터를 활용한 비교 분석을 통해 산업 맞춤형 ESG 전략 수립과 EU 공시규제 대응에 실질적 시사점을 제시한다.","This study investigates how ESG (Environment, Social, Governance) strategies in the international transport sector differ by sub-industry characteristics, focusing on a comparative analysis of sustainability reports from the air freight and maritime transport industries. Reports from 22 global airlines and 17 maritime transport companies were collected and analyzed by TF-IDF and LDA, Topic modeling techniques. ESG disclosure performance was also quantitatively assessed based on the SASB Materiality Map. The findings show that air freight companies emphasize strategic ESG integration centered on climate action and supply chain management (e.g., emission, aviation, fuel), while maritime companies focus more on operational disclosures involving ship operations, crew welfare, and reporting (e.g., ship, report, crew). From a theoretical perspective, air freight firms tend to internalize ESG as a strategic asset aligned with the Resource-Based View, whereas maritime firms exhibit a pattern of compliance- oriented ESG shaped by Institutional Theory. By applying machine learning-based text analysis to unstructured ESG data, this study offers insights into the structural differentiation of ESG strategies and provides practical implications for industry-specific ESG policy development and responses to global disclosure regulations.",machine_learning_2025_academic_riss.csv
동축(coaxial) 레이저 열원을 활용한 와이어 에너지 제어 용착(LW-DED) 적층제조 공정의 개요와 연구동향,2025,"['LW-DED', 'Laser Wire Directed Energy Deposition', 'Additive Manufacturing', '3D printing']",,"Metal additive manufacturing (AM), often referred to as metal 3D printing, is a promising andwidely adopted approach for fabricating intricate components without conventional molds or casting processes.Although powder-based metal AM processes have gained significant recognition for their ability to realizecomplex shapes, their cost remains a major barrier to broader commercialization. To address these cost-relatedchallenges, the use of wire-feed directed energy deposition (DED) has emerged as a potential alternative. Inparticular, laser-based wire directed energy deposition (LW-DED) offers an effective balance betweenresolution, build rate, and materials flexibility. This review first outlines the limitations of powder-basedmetal AM processes, highlighting issues such as low powder yield and material cost. Subsequently, it exploresthe fundamental operating principles of LW-DED, including laser-beam types, deposition head configurations,and their impact on process efficiency. In particular, the review highlights coaxial LW-DED, which enablesmore uniform material deposition and improved precision. Additionally, it examines the advantages of LWDED(e.g., reduced material loss, lower raw-material costs, and multi-material flexibility) as well as itsshortcomings (including lower resolution and potential need for post-processing). Finally, recent researchtrends of coaxial LW-DED systems and ongoing advancements in process monitoring, microstructure control,and machine learning–driven optimization are presented to illustrate the potential of LW-DED as a rapidlyevolving, commercially viable AM technology.",machine_learning_2025_academic_riss.csv
아스팔트 포장 결빙 발생 예측을 위한 열전달 모형 및 판단 기준 연구,2025,"['Black ice', 'asphalt pavement', 'Thermodynamics', 'finite-difference method', 'phase-change analysis']",,"This paper presents a finite-difference method (FDM)-based heat-transfer model for predicting black-ice formation on asphalt pavements and establishes decision criteria using only meteorological data. Black ice is a major cause of winter road accidents and forms under specific surface temperature and moisture conditions; however, its accurate prediction remains challenging owing to dynamic environmental interactions. The FDM incorporates thermodynamic properties, initial pavement-temperature profiles, and surface heat-transfer mechanisms, i.e., radiation, convection, and conduction. Sensitivity analysis shows the necessity of a 28-d stabilization period for reliable winter predictions. Black-ice prediction logic evaluates the surface conditions, relative humidity, wind speed, and latent-heat accumulation to assess phase changes. Field data from Nonsancheon Bridge were used for validation, where a maximum prediction accuracy of 64% is indicated in specific cases despite the overestimation of surface temperatures compared with sensor measurements. These findings highlight the challenges posed by wet surface conditions and prolonged latent-heat retention, which extend the predicted freezing duration. This study provides a theoretically grounded methodology for predicting black ice on various road structures without necessitating additional measurements. Future studies shall focus on enhancing the model by integrating vehicle-induced heat effects, solar radiation, and improved weather-prediction data while comparing the FDM with machine-learning approaches for performance optimization. The results of this study offer a foundation for developing efficient road-safety measures during winter.",machine_learning_2025_academic_riss.csv
시민의 지역사회 현안 인식이 정치참여 의식에미치는 영향: C시를 중심으로,2025,"['커뮤니티케어', '제품디자인', '보건의료', '건강증진', '다차원적 분석', 'Community Care', 'Product Design', 'Healthcare', 'Health Promotion', 'Multidimensional Analysis']","본 연구는 커뮤니티 케어 기반 제품디자인에 적용된 보건의료 및 건강증진 개념의 반영 양상을 다차원적으로 분석하고, 관련 변수들의 영향력을 실증적으로 파악하고자 하였다. 2000년부터 2023년까지 한국학술인용색인(KCI)에 등재된 학술논문 중 ‘커뮤니티 케어’, ‘제품디자인’, ‘보건의료’, ‘건강증진’을 핵심 키워드로 포함한 논문을 기준으로 데이터셋을 구축하였다. 분석 방법은 시계열 분석을 통해 각 시점별 개념의 등장 빈도 및 변화 추이를 파악하였으며, 기계학습 기반 다변량 분석(Random Forest, Partial Dependence Plot)을 통해 보건의료(H1) 및 건강증진(HH) 개념에 영향을 미치는 주요 설계 변수를 예측하였으며, 모델의 정확도와 변수 중요도는 교차검증을 통해 검증되었다. 연구 결과, 건강증진 개념은 최근으로 갈수록 지속적으로 증가하고 있으며, 특히 온라인·오프라인 혼합형 플랫폼과 비상시 대응 기능을 포함한 디지털 헬스케어와 커뮤니티 기반 예방적 돌봄이 핵심 설계 요소인 것이 확인되었다. 반면, 기존의 재활·질환관리 중심 보건의료 설계는 점차 감소하는 경향을 보였다. 우리는 본 연구를 통해 커뮤니티 케어 제품디자인에 적용되는 보건의료 및 건강증진 개념이 시간, 차원, 기능, 지역 변수를 통해 어떻게 구조화되었는지를 실증적으로 해석하였다. 향후 지역사회 기반 제품개발 및 정책 수립 과정에 기초 자료로 활용될 것으로 기대된다.","This study conducted a multidimensional analysis of how healthcare and health promotion concepts have been reflected in community care-based product design, and examined the influence of related design variables. We built a dataset of academic articles published between 2000 and 2023 in the Korean Citation Index containing the keywords community care, product design, healthcare, and health promotion. Time-series analysis was used to examine concept frequency and trends, while machine learning-based multivariate analysis (Random Forest, Partial Dependence Plot) identified key variables influencing the application of healthcare and health promotion, with model accuracy validated through cross-validation. Results indicate a growing emphasis on health promotion, with online–offline hybrid platforms and emergency-responsive features linked to digital healthcare and community-based preventive care, emerging as critical design elements. In contrast, rehabilitation- and treatment-centered healthcare design is gradually declining. This study offers empirical insights into how key variables such as time, dimension, function, and region structure healthcare and health promotion in community care product design, providing a foundation for future product development and policy planning.",machine_learning_2025_academic_riss.csv
베이지안 최적화를 이용한 Mini-CPTR의 성능 최적화에 관한 연구,2025,"['Compact Payload Test Range', 'Alignment', 'Bayesian Optimization', 'Zernike Polynomials', '실내 탑재체 시험 시설', '정렬', '베이지안 최적화', '제르니케 다항식']","Compact Payload Test Range(CPTR)는 전자파의 준 평면파 영역을 실내에서 생성함으로써 위성의 안테나 및 통신장비의 기능 시험과 검증은 물론, 시험 대상 또는 목표물에 대한 전자파 산란(Scattering) 측정을 가능하게 한다. CPTR은 준 평면파(Quasi Plane Wave) 영역에서 평면파의 요구조건을 만족하기 위해서는 전자파를 방사하는 급전부(Feeder)와 반사판 사이의 매우 정밀한 정렬이 요구되지만, 현재까지는 전문가의 경험에 기반하여 정렬 작업이 수행되고 있다. 급전부의 위치 및 각도 등과 같은 변수의 변화에 대한 평면파의 질과 같은 성능지수를 실험적으로 측정하여 데이터를 추출하는 과정은 많은 시간과 비용이 발생한다. 본 연구에서는 이러한 문제를 해결하기 위해서 기계 학습의 일종인 베이지안 최적화(Bayesian Optimization)를 이용하여 평면파의 질을 극대화하도록 급전부 위치 및 각도를 최적화하는 작업을 최소한의 실험 횟수에 성공적으로 수행하였다.","The CPTR(Compact Payload Test Range) generates a quasi-plane wave region of electromagnetic waves indoors, enabling functional testing and verification of satellite antennas and communication equipment, as well as electromagnetic wave scattering measurement for target objective. CPTR requires precise alignment between the feeder that emits electromagnetic waves and the reflector to meet the requirements of a plane wave in the quasi-plane wave region, but so far, the alignment of these elements is performed based on expert’s experience. In this study, the process of extracting data by experimentally measuring performance indices such as the quality of plane waves in response to changes in variables such as the position and angle of the feeder takes a lot of time and costs. To solve this problem, the task of optimizing the feeder position and angle to maximize the quality of the plane wave was successfully performed in the minimum number of experiments using Bayesian Optimization, a type of machine learning.",machine_learning_2025_academic_riss.csv
AI챗봇에 대한 인지된 개인화가 고객시민행동에 미치는 영향:인지된 공감과 프라이버시 침해우려의 조절된 매개효과,2025,"['AI챗봇', 'AI개인화', '고객시민행동', '인지된 공감', '프라이버시 침해우려', 'AI Chatbot', 'Personalized AI Service', 'Customer Citizenship Behavior', 'Perceived Empathy', 'Perceived Privacy Concern']","AI와 빅데이터 분석기술의 발전은 소비자 행동과 기업 마케팅 활동의 전반에서 혁신적인 변화를 가져왔다. 많은 기업들이 고객데이터와 AI기술을 접목해 고객 맞춤형 마케팅을 제공하고 있으며, 마케팅 활동을 효율화하고 생산성을 향상시키려는 노력을 기울이고 있다. 특히 AI챗봇은 고객접점에서 가장 빠르게 적용되고 있는 AI기술로 고객의 니즈를 파악하고 개인화된 응대를 제공하는 주요한 수단으로 자리 잡았다. 전통적으로 고객응대 종업원의 공감은 고객의 긍정적 반응을 촉진하는 요인으로 널리 인정받아 왔다. 이에 본 연구는 사회적 역할자로서 컴퓨터(CASA) 이론에 기반하여 소프트웨어인 AI챗봇의 경우도 고객이 공감을 인식할 때 바람직한 행동이 촉진될 것으로 예상하고 연구모형을 수립하였다. 먼저, AI기기수용모형의 틀에 맞추어 AI챗봇의 인지된 개인화가 인지된 공감을 매개로 고객시민행동을 향상시키는 매개경로가 존재할 것으로 예상하였다. 한편, AI챗봇이 지나치게 개인화된 상호작용을 하는 것은 오히려 사용자에게 부정적인 영향을 줄 것으로 보았다. 이에 따라 정보경계이론(IBT)을 근거로 인지된 공감의 매개효과가 프라이버시 침해우려에 의해 조절되는 조절된 매개효과가 발생하는 것으로 가설을 수립하였다. 실증분석을 위해서 국내에서 AI챗봇 사용경험이 있는 210명을 대상으로 온라인 설문조사를 실시하였고 PROCESSSS macro 모형을 사용해서 매개효과와 조절된 매개효과를 조사하였다. 분석결과 AI챗봇의 인지된 개인화는 인지된 공감의 매개를 통해서 고객시민행동을 제고하며, 이 매개효과는 프라이버시 침해우려에 의해 조절되는 것으로 나타났다. 유통영역에서 AI챗봇이 빠르게 도입되고 있음에도 불구하고 AI챗봇과 고객 간 감성적 상호작용 효과에 집중한 연구는 드물다. 본 연구는 개인화를 통한 공감의 제고가 고객의 가치 공동창출 행동을 촉진한다는 사실을 실증하였다. 이러한 연구결과는 고객과 AI챗봇 간 감성적 상호작용의 중요성을 환기하고 효과경로에 대한 이해를 심화시켰다는 데 기여점이 있다. 실무적 관점에서도 AI챗봇의 개인화 수준과 프라이버시 침해우려의 관리에 대한 시사점을 제공하였다.","Purpose: AI and big data have transformed customer behaviors and marketing strategies, with businesses using customer data for personalized services that improve efficiency and reduce workload. For customers, AI enhances convenience by automating tasks. Post-COVID, AI adoption accelerated, with 42% of businesses using chatbots that leverage natural language processing and machine learning. In banking, 51.4% of representatives acknowledge chatbots’ effectiveness, while retail implementation has increased 31% since 2021, now reaching 73% of global companies. Current research limitations include focus on functional rather than intelligent features, limited empirical research on personalization and psychological responses, insufficient research on empathy’s influence, minimal privacy concern research, and poor understanding of interaction factors. This study examines chatbot personalization’s impact on perceived empathy, how empathy affects customer citizenship behavior, and privacy concerns’ moderating effect. The research draws on CASA theory, AI Job Replacement Theory, AI Device Use Adoption model, and Information Boundary Theory. Based on this theoretical background, the study developed the following hypotheses: [H1] Perceived personalization of AI chatbot services will increase customer citizenship behavior.[H2] Perceived empathy will mediate the effect of perceived personalization of AI chatbot services on customer citizenship behavior.[H3] Privacy concerns will moderate the mediating pathway where perceived personalization of AI chatbot services affects customer citizenship behavior through perceived empathy.Research design, data and methodology: This study surveyed Korean adults who had used AI chatbots, following Hair et al.’s (2010) guidelines recommending 5–15 responses per observed variable for structural equation modeling. With 14 variables, they targeted 140–210 responses. The online survey ran February 1–15, 2024, through a domestic panel agency, screening for those who had used AI chatbot customer service within the past year. From 234 participants, 24 were excluded for short response times or irrelevant answers, leaving 210 respondents. The sample was 64% male with an average age of 32.1 years, distributed across age groups: 30s (39%), 20s (31%), 40s (23%), and 50s (7%). For chatbot service frequency, 41.1% reported “less than 10 times,” 21.9% “20+ times,” 19.4% “less than 5 times,” 10.6% “less than 15 times,” and 7.0% “less than 20 times.” With 81.6% having used chatbots at least 5 times, the sample confirmed their widespread use. Measurement items used a 5-point scale, with perceived personalization measured by four items, perceived empathy by three items, customer citizenship behavior by four items, and privacy concerns by three items.Results: Using Hayes’ PROCESS MACRO Model 4, the total effect of perceived personalization on perceived empathy was significant (b=0.671, p<0.001), supporting Hypothesis 1. Bootstrapping analysis (n=1,000) showed a significant indirect effect of perceived empathy (0.273, 95% CI=[0.186, 0.371]) and significant direct effect (95% CI=[0.282, 0.514]), confirming perceived empathy partially mediates the influence of perceived personalization on customer citizenship behavior, supporting Hypothesis 2 (show <Table 1>).To verify whether privacy concerns moderate the indirect effect of perceived personalization of AI chatbot services on customer citizenship behavior through perceived empathy, Hayes' PROCESS MACRO Model 7 was used. The analysis showed a statistically significant interaction effect between perceived personalization and privacy concerns on perceived empathy (b=–0.160, p<0.001). This confirms that the influence of perceived personalization on perceived empathy varies depending on the level of privacy concerns (see <Table 2>).A conditional effect analysis examined the moderating effect of privacy concerns, which were classi...",machine_learning_2025_academic_riss.csv
Systematic review and meta-analysis of volatile organic compounds (VOCs)  for breast cancer screening using the PRISMA approach,2025,"['breast cancer', 'biomarker', 'volatile organic compounds (VOCs)', 'non-invasive', 'PRISMA']",,"Breast cancer remains one of the most health challenges among women globally. Early detection significantly improves patient conditions and survival rates. Volatile organic compounds (VOCs) which are low molecular weight byproducts released through biological processes have gained a great attention as potential non-invasive biomarkers for cancer diagnosis. This systematic review was conducted using the PRISMA approach to analyze recent studies on utility of VOCs in breast cancer screening. A total of 1,340 studies were initially retrieved from Google Scholar, of which 30 studies were selected for in-depth analysis. The results indicate that eight VOCs were among the most frequently reported out of a total 268 identified through the studies. The eight frequent VOCs associated with breast cancer found in various biological samples such as breath, blood, urine, cell, and saliva were phenol, 2-ethyl-1-hexanol, acetic acid, p-cresol, octanoic acid, 2 pentylfuran, guaiacol, 4-tert-butylphenol. In review, significant variability was present in sampling methods, headspace solid phase microextraction conditions, analytical techniques, and identified VOCs across studies.To enhance VOC-based cancer diagnosis toward clinical utilization, future research should focus on standardizing analytical protocols, improving VOCs’ selectivity, and exploring machine learning-based classification models.This review underscores the significant potential of VOC-based diagnostics while emphasizing the need for further validation and standardization of methodological methodologies.",machine_learning_2025_academic_riss.csv
항공기상정보 제공을 위한 4D 나래기상 데이터 플랫폼의 배포서비스 개발,2025,"['나래기상', '궤적기반', '영역기반', '지점기반', '항공기상', 'NARAE-Weather', 'Trajectory based', 'Region of Interest Based', 'Point based', 'Aviation Weather']","본 논문은 차세대 항공교통 계획(NARAE) 지원을 위한 4D 나래기상 데이터 플랫폼의 배포서비스 개발에 대해다루고 있다. 항공기 운항 안정성 확보를 위해 시간과 공간에 따라 변하는 기상정보를 실시간으로 통합 제공하는플랫폼의 필요성이 대두되었으며, 제안된 4D 나래기상 데이터 플랫폼은 레거시 배포서비스, API 배포 서비스 및구독/게시 배포 서비스를 통해 기상정보의 효율적인 제공을 지원한다. 이 플랫폼은 항공기 운항 궤적에 따른 맞춤형 기상정보를 제공하며, 30시간 이상의 결정론적 예측 기상 데이터와 기계 학습 기반 확률예측 데이터를 제공한다. 이러한 예측 데이터는 항공기 운항 중 발생할 수 있는 위험요소를 사전에 파악하고, 운항 의사결정에 중요한역할을 한다. 본 논문은 항공사, 항공교통 관제사, 공항 운영자 등 다양한 사용자 그룹에서 항공기 운항의 안전성과 효율성을 증대시키기 위해 활용될 4D 나래기상 데이터 플랫폼의 기능 구성을 제시하고, 이러한 기능을 조합하여 구현된 레거시 배포서비스, API 배포 서비스 및 구독/게시 배포 서비스에 대해 상세히 기술한다.","This paper discusses the development of the distribution service for the 4D NARAE-Weather data platform, designed to support the next-generation air traffic plan (NARAE). The need for a platform that provides real-time, integrated weather information, which changes dynamically across time and space, has emerged to ensure the safety of aircraft operations. The proposed 4D NARAE-Weather data platform facilitates efficient weather information delivery through legacy distribution services, API distribution services, and subscription/publish distribution services. This platform provides customized weather information based on aircraft flight trajectories, offering more than 30 hours of deterministic forecast data and machine learning-based probabilistic forecast data. These forecast data play a crucial role in identifying potential hazards during flight and supporting operational decision-making. This paper presents the functional composition of the 4D NARAE-Weather data platform, which is designed to enhance the safety and efficiency of aircraft operations for various user groups, including airlines, air traffic controllers, and airport operators. Additionally, it provides detailed descriptions of the legacy distribution service, API distribution service, and subscription/publish distribution service, which are implemented by combining the platform's functionalities.",machine_learning_2025_academic_riss.csv
유방암 조기 진단을 위한 멀티모달 이미징 기반의 휴대형 모바일 디바이스 개발 및 알고리즘,2025,"['Breast cancer', 'Early diagnosis', 'Multimodal imaging', 'Mobile device']",,"The purpose of this study is to develop a portable device and algorithm based on multimodal imaging for early diagnosis of breast cancer and to verify its effectiveness. In order to overcome the limitations of existing imag- ing diagnostic methods, this study designed the Tactile Sensation and Diffuse Optical Imaging System (TSDOIS) that combines tactile sensing image (TSI) and diffuse optical image (DOI). This system is designed to measure the phys- ical and physiological characteristics of the lesion simultaneously, and increased accessibility and usability through miniaturization and mobile interlocking device implementation. The TSI acquisition module extracts information on the elasticity, depth, and size of the lesion through a total internal reflection (TIR)-based elastic waveguide, and the DOI acquisition module detects lesions with high hemoglobin concentration based on the red light (638 nm) reflec- tance reduction pattern. As a result of the phantom experiment, it was confirmed that the TSI and DOI contrast were significantly increased in high stiffness, surface layer, large size, and high hemoglobin nodules. This study suggests that small diagnostic equipment based on multimodal imaging can present new possibilities for early diagnosis of breast cancer. In the future, it is expected that the scope of use of this system can be expanded through performance verification based on clinical data and application of machine learning-based automatic analysis algorithms",machine_learning_2025_academic_riss.csv
국내 경상도 광역시 내 산업단지에서의 악취 감시 현황 및 전망,2025,"['악취', '산업단지', '광역시', '모니터링', '건강영향', 'Odor', 'Industrial complex', 'Metropolitan city', 'Monitoring', 'Health impact']","본 연구는 기존 연구에서 국내 경상도 광역시 내 산업단지에 의해 발생하는 악취의 분석 및 감시 방안을 살펴보고 이에 관련된 향후 기술 및 관리측면에서의 시사점과 개선방향을 제시하였다. 기존 분석 및 감시 방안은 주로 2020년 이후 국 내 연구 문헌을 참조하였는데, 이들은 악취 민원이 다수 발생할 수 있는 광역시 내 제조업체를 다수 포함하는 산업단지 를 조사대상으로 하였다. 기존에 제시된 방안은 대체로 다수 지점에서의 기기 및 장비의 추가를 통해 보다 상세한 악취 분석, 지역 내 지리정보나 수학적 모델을 연동하여 악취 보다 과학적인 예측 및 추적  악취 문제 발견 이후 합리적 진단 및 사후 조치 유도, 그리고 인터넷이나 스마트폰 앱 등을 통한 민원접수 및 주변 거주민과의 정보공유와 상호 커뮤니케 이션 등으로 분류된다. 추가적으로 본 연구에서는 해외 연구사례를 참조하여 기계학습 기반 검보정 기술을 통한 저농도 악취 모니터링 시 자동화 및 측정 신뢰도 제고 방안을 소개하고 이를 통하여 다수의 저가 악취센서 기반 측정망과 소수 의 고가 정밀측정 기기를 연동한 합리적 모니터링 방안을 제시하였다. 추가적으로 이러한 악취 감시자료를 사업장 근로 자 혹은 인근 거주민의 이차자료 기반 건강영향자료 등과 연계한다면 보다 효율적일 것으로 판단된다.","This study reviewed the previous odor monitoring statuses of industrial complexes in the domestic metropolitan cities (Ulsan and Daegu) of Gyeongsang Province and their relevant counter-measures. In addition, it identified future technical and management issues and made suggestions on how to overcome them. The statuses and counter-measures were mainly obtained through domestic research studies from the 2020s. The target industrial complexes included manufacturing plants inside metropolitan city areas where severe civil complaints could occur. The counter-measures were generally classified into further in- depth odor analysis through the placement of monitoring equipment at multiple locations, scientific odor prediction and source tracking by integrating regional database systems or applying mathematical models, reasonable diagnosis and follow-up action after the identification of odor issues, and effective mutual communication with on-going or potential civil complaints from nearby residents through the Internet or smartphone apps. Additionally, this study suggested the automation of odor monitoring by using improved technologies with enhanced reliability through machine learning. These technologies would make it possible to organize a feasible monitoring network by deploying multiple low-cost odor sensors with automatic calibration and validation capabilities. Furthermore, this odor monitoring data could be made more effective when implemented together with health impact analyses based on secondary data from employees at workplaces or nearby residents.",machine_learning_2025_academic_riss.csv
Exploring the Use of AI-based FlatCo Coding Platform in Technology and Engineering Classes,2025,"['코딩 플랫폼', '플랫코 코딩', '기술-공학 수업', 'Coding Platform', 'FlatCo Coding Platform', 'Technology Class']","인공 지능(AI)과 로봇 공학의 역할이 글로벌 교육, 특히 STEM 및 STEAM 프레임워크 내에서 점점 더 중요해짐에 따라 기존 코딩 교육에서 AI를 활용해야 할 필요성이 매우 증가하고 있다. 따라서 이 연구의 목적은 초, 중등학교 기술-공학 수업에서 인 공지능형 코딩 플랫폼의 하나인 플랫코(FlatCo)의 활용 방안을 제시하고 가능성을 탐구하는 데 있다. 이 연구는 탐색적 문헌연 구를 주된 연구 방법으로 활용하여 AI 기반 플랫코 코딩 플랫폼의 활용 가능성을 주제별로 비판적으로 검토하고, 이를 기반으 로 교육적 활용 방안을 도출하였다. 이 연구의 결론은 다음과 같다. 첫째, 초등학교 기술-공학 수업에서 플랫코를 사용하여 블록 기반 코딩을 통한 로봇 제어 프 로그래밍을 통한 기본 코딩 및 AI 개념을 활용할 수 있다. 플랫코의 시각적 프로그래밍 환경을 사용하여 학생들은 간단한 로봇 작동을 프로그래밍하여 경로를 따르거나 장애물을 피하거나 기본 센서 입력에 반응하는 등의 작업을 수행할 수 있다. 둘째, 중학교 기술-공학 수업에서는 고급 프로그래밍으로 학생들에게 부담을 주지 않으면서 기본 AI 개념을 포함하는 중급 로봇 공학 프로젝트에 플랫코 플랫폼을 활용할 수 있다. 이 수준에서 학생들은 블록 기반 코딩이나 단순화된 Python 명령을 사 용하여 센서 입력에 응답하고 간단한 AI 기반 작업을 실행하는 로봇을 프로그래밍할 수 있다. 셋째, 고등학교 기술-공학 수업에서는 플랫코 플랫폼을 활용하여 실제 AI 애플리케이션에 중점을 두지만 기계 학습의 복잡 성을 다루지 않는 고급 로봇 공학 프로젝트에 적용할 수 있다. 이 수준에서는 플랫코의 AI 도구를 사용하여 장애물 코스를 탐색 하거나 환경 변화에 대응하여 사전 정의된 작업을 완료하는 등 자율적으로 작업을 수행할 수 있는 실제 시스템을 시뮬레이션하 는 것을 강조한다. 마지막으로, 플랫코 플랫폼은 향상된 학생 참여 및 상호작용을 향상시킬 수 있다. 플랫코 플랫폼은 AI 기반 로봇 코딩을 통 해 실시간 피드백과 대화형 경험을 제공함으로써 학생 참여와 실습 학습을 크게 향상시킨다. 이는 프로그래밍 개념에 대한 더 깊은 이해를 촉진하고 문제 해결 작업에 대한 적극적인 참여를 촉진한다. 이러한 연구의 맥락에 따라 플랫폼의 향상과 추후연구를 위하여 제언을 하면, 장치 호환성을 확장해야 할 필요가 있다. 즉 iOS 시스템을 포함한 더 넓은 범위의 장치를 지원하여 다양한 교육 환경에서 기술에 더 쉽게 접근하고 사용할 수 있도록 플랫 코 플랫폼을 강화하는 데 중점을 두어야 한다.","The purpose of this study is to propose the use of the AI-powered FlatCo coding platform in technology and engineering education in primary and secondary schools. This study uses a literature review as the main research method to critically examine the feasibility of using AI-based FlatCo coding platforms by topic and to derive educational applications based on this. The conclusions of this study are as follows; First, FlatCo can be used in primary school technology and engineering classes to introduce basic coding and AI concepts by programming robot control through block-based coding. Second, middle schools can use the FlatCo platform for intermediate robotics projects that include basic AI concepts without overwhelming students with advanced programming. Third, in high school technology and engineering classes, the FlatCo platform can be used for advanced robotics projects that focus on real-world AI applications but do not address the complexities of machine learning. Finally, the FlatCo platform enables increased student engagement and interaction. The FlatCo platform significantly enhances student engagement and hands-on learning by providing real-time.",machine_learning_2025_academic_riss.csv
